,neg,neu,pos,compound
5141,0.0,1.0,0.0,0.0
5142,0.0,0.885,0.115,0.3818
5143,0.037,0.963,0.0,-0.0516
5144,0.0,0.25,0.75,0.4588
5145,0.091,0.649,0.26,0.6378
5146,0.0,0.67,0.33,0.7096
5147,0.092,0.583,0.325,0.6808
5148,0.0,1.0,0.0,0.0
5149,0.073,0.667,0.259,0.7624
5150,0.189,0.614,0.197,0.0516
5151,0.0,0.813,0.187,0.8208
5152,0.0,0.0,0.0,0.0
5153,0.486,0.514,0.0,-0.6892
5154,0.415,0.377,0.208,-0.2732
5155,0.0,0.508,0.492,0.4404
5156,0.116,0.539,0.345,0.6103
5157,0.0,0.264,0.736,0.4201
5158,0.0,0.899,0.101,0.4019
5159,0.047,0.791,0.162,0.6597
5160,0.133,0.867,0.0,-0.5704
5161,0.072,0.875,0.053,-0.1298
5162,0.0,1.0,0.0,0.0
5163,0.0,1.0,0.0,0.0
5164,0.0,0.0,1.0,0.296
5165,0.0,0.673,0.327,0.7783
5166,0.0,1.0,0.0,0.0
5167,0.0,0.175,0.825,0.8555
5168,0.0,1.0,0.0,0.0
5169,0.0,1.0,0.0,0.0
5170,0.0,0.777,0.223,0.3182
5171,0.242,0.758,0.0,-0.1531
5172,0.0,0.718,0.282,0.6249
5173,0.102,0.741,0.157,0.296
5174,0.0,0.917,0.083,0.2263
5175,0.0,0.899,0.101,0.2023
5176,0.0,1.0,0.0,0.0
5177,0.0,1.0,0.0,0.0
5178,0.0,0.772,0.228,0.7717
5179,0.0,1.0,0.0,0.0
5180,0.104,0.777,0.12,0.0644
5181,0.0,0.0,1.0,0.4019
5182,0.268,0.732,0.0,-0.296
5183,0.0,0.256,0.744,0.4404
5184,0.0,1.0,0.0,0.0
5185,0.0,1.0,0.0,0.0
5186,0.0,0.189,0.811,0.6467
5187,0.0,1.0,0.0,0.0
5188,0.0,1.0,0.0,0.0
5189,0.0,1.0,0.0,0.0
5190,0.0,0.256,0.744,0.4404
5191,0.0,1.0,0.0,0.0
5192,0.0,0.915,0.085,0.0772
5193,0.0,1.0,0.0,0.0
5194,0.207,0.793,0.0,-0.6652
5195,0.0,0.894,0.106,0.2263
5196,0.0,0.662,0.338,0.8011
5197,0.0,0.369,0.631,0.9183
5198,0.0,1.0,0.0,0.0
5199,0.0,1.0,0.0,0.0
5200,0.071,0.769,0.16,0.4215
5201,0.0,0.286,0.714,0.6124
5202,0.0,1.0,0.0,0.0
5203,0.73,0.27,0.0,-0.4019
5204,0.0,1.0,0.0,0.0
5205,0.0,1.0,0.0,0.0
5206,0.0,0.945,0.055,0.2732
5207,0.0,0.541,0.459,0.6249
5208,0.0,1.0,0.0,0.0
5209,0.0,1.0,0.0,0.0
5210,0.0,0.549,0.451,0.8765
5211,0.0,1.0,0.0,0.0
5212,0.0,1.0,0.0,0.0
5213,0.06,0.87,0.07,0.1007
5214,0.0,1.0,0.0,0.0
5215,0.565,0.435,0.0,-0.0772
5216,0.697,0.303,0.0,-0.3182
5217,0.0,0.0,1.0,0.4019
5218,0.0,1.0,0.0,0.0
5219,0.0,0.566,0.434,0.3182
5220,0.0,0.266,0.734,0.6712
5221,0.0,0.701,0.299,0.7501
5222,0.0,0.518,0.482,0.9412
5223,0.0,1.0,0.0,0.0
5224,0.0,0.0,1.0,0.4019
5225,0.0,1.0,0.0,0.0
5226,0.0,1.0,0.0,0.0
5227,0.0,1.0,0.0,0.0
5228,0.0,0.948,0.052,0.1901
5229,0.0,1.0,0.0,0.0
5230,0.0,1.0,0.0,0.0
5231,0.0,1.0,0.0,0.0
5232,0.042,0.918,0.04,-0.0258
5233,0.0,1.0,0.0,0.0
5234,0.0,1.0,0.0,0.0
5235,0.0,0.0,1.0,0.296
5236,0.0,0.833,0.167,0.6808
5237,0.0,0.256,0.744,0.4404
5238,0.0,1.0,0.0,0.0
5239,0.0,0.161,0.839,0.6369
5240,0.0,1.0,0.0,0.0
5241,1.0,0.0,0.0,-0.296
5242,0.0,1.0,0.0,0.0
5243,0.0,0.0,1.0,0.4588
5244,0.0,0.701,0.299,0.8047
5245,0.254,0.67,0.075,-0.505
5246,0.0,0.263,0.737,0.4215
5247,0.0,1.0,0.0,0.0
5248,1.0,0.0,0.0,-0.296
5249,0.236,0.764,0.0,-0.2865
5250,0.0,1.0,0.0,0.0
5251,0.0,1.0,0.0,0.0
5252,0.373,0.169,0.458,0.128
5253,0.132,0.868,0.0,-0.5267
5254,0.138,0.862,0.0,-0.34
5255,0.0,1.0,0.0,0.0
5256,0.045,0.863,0.093,0.408
5257,0.0,0.645,0.355,0.0258
5258,0.0,1.0,0.0,0.0
5259,0.303,0.41,0.287,-0.0772
5260,0.13,0.817,0.054,-0.4019
5261,0.0,1.0,0.0,0.0
5262,0.0,1.0,0.0,0.0
5263,0.076,0.924,0.0,-0.2023
5264,0.0,0.759,0.241,0.6588
5265,0.057,0.868,0.075,0.1324
5266,0.0,0.914,0.086,0.4588
5267,0.0,0.73,0.27,0.743
5268,0.0,0.909,0.091,0.4019
5269,0.0,1.0,0.0,0.0
5270,0.137,0.863,0.0,-0.6652
5271,0.0,0.812,0.188,0.7003
5272,0.0,0.871,0.129,0.4854
5273,0.0,0.721,0.279,0.4767
5274,0.0,1.0,0.0,0.0
5275,0.0,0.761,0.239,0.7469
5276,0.0,0.836,0.164,0.4497
5277,0.0,0.0,1.0,0.4019
5278,0.0,0.0,1.0,0.4019
5279,0.0,0.506,0.494,0.7086
5280,0.0,1.0,0.0,0.0
5281,0.121,0.879,0.0,-0.5267
5282,0.0,0.905,0.095,0.4497
5283,0.23,0.77,0.0,-0.6696
5284,0.092,0.625,0.283,0.6808
5285,0.0,0.883,0.117,0.5719
5286,0.0,0.0,1.0,0.4019
5287,0.0,1.0,0.0,0.0
5288,0.041,0.807,0.152,0.5574
5289,0.0,0.877,0.123,0.6369
5290,0.0,0.762,0.238,0.8898
5291,0.0,1.0,0.0,0.0
5292,0.0,0.671,0.329,0.8955
5293,0.0,1.0,0.0,0.0
5294,0.0,1.0,0.0,0.0
5295,0.0,0.393,0.607,0.4754
5296,0.168,0.616,0.216,-0.0334
5297,0.0,0.928,0.072,0.4019
5298,0.0,1.0,0.0,0.0
5299,0.0,0.738,0.262,0.4939
5300,0.0,0.796,0.204,0.4767
5301,0.0,1.0,0.0,0.0
5302,0.0,1.0,0.0,0.0
5303,0.533,0.0,0.467,-0.0772
5304,0.0,1.0,0.0,0.0
5305,0.0,1.0,0.0,0.0
5306,0.0,1.0,0.0,0.0
5307,0.0,0.0,0.0,0.0
5308,0.074,0.638,0.289,0.7506
5309,0.0,1.0,0.0,0.0
5310,0.0,0.909,0.091,0.3818
5311,0.0,0.0,1.0,0.636
5312,0.0,1.0,0.0,0.0
5313,0.0,0.846,0.154,0.2056
5314,0.0,1.0,0.0,0.0
5315,0.0,0.0,1.0,0.4926
5316,0.0,1.0,0.0,0.0
5317,0.206,0.794,0.0,-0.6361
5318,0.0,0.503,0.497,0.8356
5319,0.149,0.851,0.0,-0.6808
5320,0.0,0.783,0.217,0.3595
5321,0.088,0.742,0.169,0.3671
5322,0.0,1.0,0.0,0.0
5323,0.223,0.777,0.0,-0.3182
5324,0.173,0.827,0.0,-0.3182
5325,0.0,1.0,0.0,0.0
5326,0.085,0.727,0.187,0.4215
5327,0.051,0.716,0.233,0.7845
5328,0.0,0.888,0.112,0.2263
5329,0.0,0.773,0.227,0.4767
5330,0.148,0.852,0.0,-0.3818
5331,0.0,0.546,0.454,0.3595
5332,0.0,0.633,0.367,0.4404
5333,0.0,1.0,0.0,0.0
5334,0.0,0.312,0.688,0.296
5335,0.144,0.856,0.0,-0.4341
5336,0.055,0.877,0.069,0.1531
5337,0.0,1.0,0.0,0.0
5338,0.0,0.785,0.215,0.743
5339,0.127,0.769,0.104,-0.1531
5340,0.0,0.791,0.209,0.6486
5341,0.0,0.782,0.218,0.872
5342,0.0,1.0,0.0,0.0
5343,0.0,1.0,0.0,0.0
5344,0.0,0.0,1.0,0.4019
5345,0.141,0.675,0.184,0.1779
5346,0.0,0.628,0.372,0.8074
5347,0.0,1.0,0.0,0.0
5348,0.0,0.815,0.185,0.5927
5349,0.0,1.0,0.0,0.0
5350,0.0,1.0,0.0,0.0
5351,0.0,1.0,0.0,0.0
5352,0.0,0.784,0.216,0.6428
5353,0.116,0.884,0.0,-0.3595
5354,0.0,0.597,0.403,0.8953
5355,0.0,0.58,0.42,0.4404
5356,0.0,1.0,0.0,0.0
5357,0.07,0.891,0.039,-0.222
5358,0.0,1.0,0.0,0.0
5359,0.0,1.0,0.0,0.0
5360,0.0,0.667,0.333,0.6705
5361,0.0,1.0,0.0,0.0
5362,0.551,0.449,0.0,-0.5994
5363,0.0,0.0,1.0,0.4019
5364,0.0,1.0,0.0,0.0
5365,0.0,1.0,0.0,0.0
5366,0.0,0.417,0.583,0.1027
5367,0.0,0.0,1.0,0.4588
5368,0.106,0.834,0.06,-0.2481
5369,0.0,1.0,0.0,0.0
5370,0.134,0.753,0.113,-0.128
5371,0.176,0.441,0.382,0.4215
5372,0.526,0.474,0.0,-0.8398
5373,0.082,0.682,0.236,0.6597
5374,0.0,1.0,0.0,0.0
5375,0.106,0.698,0.196,0.6757
5376,0.0,1.0,0.0,0.0
5377,0.12,0.88,0.0,-0.4847
5378,0.0,1.0,0.0,0.0
5379,0.0,1.0,0.0,0.0
5380,0.0,1.0,0.0,0.0
5381,0.0,0.838,0.162,0.541
5382,0.0,0.8,0.2,0.7177
5383,0.0,1.0,0.0,0.0
5384,0.0,0.887,0.113,0.4215
5385,0.0,0.634,0.366,0.8555
5386,0.0,1.0,0.0,0.0
5387,0.0,1.0,0.0,0.0
5388,0.0,0.857,0.143,0.7184
5389,0.0,1.0,0.0,0.0
5390,0.0,0.0,1.0,0.4019
5391,0.0,0.0,1.0,0.4019
5392,0.0,1.0,0.0,0.0
5393,0.0,0.72,0.28,0.765
5394,0.0,0.517,0.483,0.4215
5395,0.0,1.0,0.0,0.0
5396,0.474,0.526,0.0,-0.3818
5397,0.0,0.744,0.256,0.8231
5398,0.113,0.733,0.153,0.1531
5399,0.0,1.0,0.0,0.0
5400,0.057,0.943,0.0,-0.1027
5401,0.0,0.0,1.0,0.4926
5402,0.0,0.794,0.206,0.3818
5403,0.0,1.0,0.0,0.0
5404,0.0,0.25,0.75,0.4588
5405,0.0,1.0,0.0,0.0
5406,0.0,1.0,0.0,0.0
5407,0.0,0.154,0.846,0.6696
5408,0.0,0.667,0.333,0.3612
5409,0.0,1.0,0.0,0.0
5410,0.239,0.761,0.0,-0.296
5411,0.157,0.662,0.182,0.1813
5412,0.0,0.649,0.351,0.4019
5413,0.0,1.0,0.0,0.0
5414,0.0,0.0,0.0,0.0
5415,0.0,0.729,0.271,0.6229
5416,0.167,0.833,0.0,-0.296
5417,0.0,0.0,1.0,0.0258
5418,0.0,0.313,0.687,0.937
5419,0.0,1.0,0.0,0.0
5420,0.0,0.0,1.0,0.4019
5421,0.0,1.0,0.0,0.0
5422,0.0,0.856,0.144,0.4019
5423,0.0,0.0,1.0,0.296
5424,0.0,0.0,1.0,0.4019
5425,0.0,0.794,0.206,0.5267
5426,0.0,0.879,0.121,0.4404
5427,0.0,0.0,1.0,0.296
5428,0.047,0.748,0.205,0.6751
5429,0.0,0.935,0.065,0.3612
5430,0.118,0.882,0.0,-0.5267
5431,0.0,0.913,0.087,0.3182
5432,0.063,0.855,0.082,0.1759
5433,0.0,0.0,1.0,0.6239
5434,0.0,1.0,0.0,0.0
5435,0.0,0.477,0.523,0.6588
5436,0.0,1.0,0.0,0.0
5437,0.0,0.0,1.0,0.4019
5438,0.0,1.0,0.0,0.0
5439,0.0,0.756,0.244,0.4404
5440,0.0,0.0,1.0,0.4019
5441,0.0,1.0,0.0,0.0
5442,0.0,1.0,0.0,0.0
5443,0.0,0.0,1.0,0.5994
5444,0.0,0.0,1.0,0.4019
5445,0.0,1.0,0.0,0.0
5446,0.0,1.0,0.0,0.0
5447,0.0,0.0,1.0,0.296
5448,0.0,0.672,0.328,0.5983
5449,0.0,1.0,0.0,0.0
5450,0.0,0.812,0.188,0.5399
5451,0.0,0.367,0.633,0.784
5452,0.0,0.334,0.666,0.6114
5453,0.0,0.711,0.289,0.6908
5454,0.0,0.0,1.0,0.4588
5455,0.0,0.0,1.0,0.4588
5456,0.0,0.0,1.0,0.4926
5457,0.0,0.182,0.818,0.6688
5458,0.306,0.694,0.0,-0.296
5459,0.0,1.0,0.0,0.0
5460,0.208,0.792,0.0,-0.2732
5461,0.423,0.577,0.0,-0.296
5462,0.0,1.0,0.0,0.0
5463,0.0,1.0,0.0,0.0
5464,0.0,1.0,0.0,0.0
5465,0.427,0.414,0.159,-0.5983
5466,0.0,0.615,0.385,0.3612
5467,0.0,0.492,0.508,0.7351
5468,0.0,1.0,0.0,0.0
5469,0.0,0.438,0.562,0.8393
5470,0.474,0.526,0.0,-0.4019
5471,0.0,0.0,1.0,0.636
5472,0.0,0.477,0.523,0.6588
5473,0.0,1.0,0.0,0.0
5474,0.0,0.0,0.0,0.0
5475,0.0,1.0,0.0,0.0
5476,0.0,1.0,0.0,0.0
5477,0.0,1.0,0.0,0.0
5478,0.0,1.0,0.0,0.0
5479,0.0,0.0,0.0,0.0
5480,0.0,0.0,1.0,0.296
5481,0.0,1.0,0.0,0.0
5482,0.0,1.0,0.0,0.0
5483,0.0,1.0,0.0,0.0
5484,0.0,1.0,0.0,0.0
5485,0.0,0.849,0.151,0.6249
5486,0.0,1.0,0.0,0.0
5487,0.0,1.0,0.0,0.0
5488,0.0,1.0,0.0,0.0
5489,0.0,0.323,0.677,0.6369
5490,0.0,1.0,0.0,0.0
5491,0.0,1.0,0.0,0.0
5492,0.0,0.805,0.195,0.4404
5493,0.0,0.0,1.0,0.4588
5494,0.0,1.0,0.0,0.0
5495,0.0,1.0,0.0,0.0
5496,0.0,1.0,0.0,0.0
5497,0.0,1.0,0.0,0.0
5498,0.0,0.0,0.0,0.0
5499,0.0,1.0,0.0,0.0
5500,0.114,0.886,0.0,-0.5574
5501,0.0,0.0,0.0,0.0
5502,0.164,0.628,0.208,-0.0258
5503,0.101,0.698,0.202,0.3182
5504,0.0,1.0,0.0,0.0
5505,0.124,0.584,0.292,0.3788
5506,0.0,1.0,0.0,0.0
5507,0.0,0.945,0.055,0.0258
5508,0.0,0.8,0.2,0.3612
5509,0.0,0.889,0.111,0.3612
5510,0.0,0.925,0.075,0.3612
5511,0.0,1.0,0.0,0.0
5512,0.0,0.328,0.672,0.6249
5513,0.0,1.0,0.0,0.0
5514,0.0,0.0,0.0,0.0
5515,0.0,1.0,0.0,0.0
5516,0.0,0.256,0.744,0.4404
5517,0.0,1.0,0.0,0.0
5518,0.0,0.0,1.0,0.4019
5519,0.0,1.0,0.0,0.0
5520,0.063,0.8,0.137,0.3818
5521,1.0,0.0,0.0,-0.5994
5522,0.0,1.0,0.0,0.0
5523,0.0,0.801,0.199,0.4549
5524,0.161,0.839,0.0,-0.5267
5525,0.0,1.0,0.0,0.0
5526,0.0,1.0,0.0,0.0
5527,0.0,1.0,0.0,0.0
5528,0.0,0.762,0.238,0.3612
5529,0.0,0.0,1.0,0.4019
5530,0.0,1.0,0.0,0.0
5531,0.0,0.841,0.159,0.5255
5532,0.0,0.27,0.73,0.4019
5533,0.0,0.582,0.418,0.7845
5534,0.0,1.0,0.0,0.0
5535,0.0,0.0,1.0,0.4588
5536,0.0,1.0,0.0,0.0
5537,0.0,0.0,0.0,0.0
5538,0.0,1.0,0.0,0.0
5539,0.0,1.0,0.0,0.0
5540,0.0,1.0,0.0,0.0
5541,0.0,0.0,1.0,0.4019
5542,0.0,0.0,1.0,0.4019
5543,0.0,0.0,1.0,0.4019
5544,0.0,1.0,0.0,0.0
5545,0.0,1.0,0.0,0.0
5546,0.0,0.0,1.0,0.296
5547,0.0,1.0,0.0,0.0
5548,0.0,1.0,0.0,0.0
5549,0.0,1.0,0.0,0.0
5550,0.0,1.0,0.0,0.0
5551,0.0,1.0,0.0,0.0
5552,0.0,0.546,0.454,0.7177
5553,0.0,0.0,1.0,0.4019
5554,0.0,0.267,0.733,0.6705
5555,0.0,1.0,0.0,0.0
5556,0.0,0.21,0.79,0.8832
5557,0.065,0.935,0.0,-0.4201
5558,0.089,0.911,0.0,-0.2382
5559,0.0,0.86,0.14,0.2374
5560,0.0,1.0,0.0,0.0
5561,0.0,0.847,0.153,0.4019
5562,0.0,1.0,0.0,0.0
5563,0.206,0.561,0.234,0.0772
5564,0.0,0.783,0.217,0.3612
5565,0.0,0.797,0.203,0.4215
5566,0.0,0.728,0.272,0.8442
5567,0.0,0.141,0.859,0.7263
5568,0.0,0.0,1.0,0.5859
5569,0.0,0.769,0.231,0.4019
5570,0.0,1.0,0.0,0.0
5571,0.129,0.77,0.101,-0.2382
5572,0.084,0.8,0.116,0.2263
5573,0.0,1.0,0.0,0.0
5574,0.0,0.0,1.0,0.4019
5575,0.0,1.0,0.0,0.0
5576,0.0,1.0,0.0,0.0
5577,0.0,1.0,0.0,0.0
5578,0.0,0.836,0.164,0.5719
5579,0.0,1.0,0.0,0.0
5580,0.122,0.714,0.164,0.0
5581,0.0,1.0,0.0,0.0
5582,0.0,0.714,0.286,0.6369
5583,0.0,0.545,0.455,0.6133
5584,0.0,0.814,0.186,0.75
5585,0.183,0.817,0.0,-0.5719
5586,0.065,0.862,0.073,0.0859
5587,0.0,0.625,0.375,0.2023
5588,0.0,0.589,0.411,0.4199
5589,0.0,1.0,0.0,0.0
5590,0.0,0.549,0.451,0.5079
5591,0.0,0.729,0.271,0.6359
5592,0.0,0.623,0.377,0.8832
5593,0.0,0.565,0.435,0.7717
5594,0.0,0.753,0.247,0.3182
5595,0.0,1.0,0.0,0.0
5596,0.0,0.406,0.594,0.6588
5597,0.122,0.611,0.267,0.4404
5598,0.0,1.0,0.0,0.0
5599,0.0,0.0,0.0,0.0
5600,0.0,0.506,0.494,0.7783
5601,0.0,1.0,0.0,0.0
5602,0.0,0.417,0.583,0.6369
5603,0.0,0.862,0.138,0.3382
5604,0.0,1.0,0.0,0.0
5605,0.181,0.819,0.0,-0.6486
5606,0.143,0.357,0.5,0.4588
5607,0.0,1.0,0.0,0.0
5608,0.0,1.0,0.0,0.0
5609,0.0,0.484,0.516,0.75
5610,0.0,0.78,0.22,0.5423
5611,0.0,1.0,0.0,0.0
5612,0.0,0.694,0.306,0.296
5613,0.0,0.0,1.0,0.4588
5614,0.0,0.854,0.146,0.34
5615,0.0,0.667,0.333,0.4588
5616,0.0,1.0,0.0,0.0
5617,0.0,1.0,0.0,0.0
5618,0.0,0.83,0.17,0.6249
5619,0.0,0.278,0.722,0.6369
5620,0.0,1.0,0.0,0.0
5621,0.0,0.0,1.0,0.7003
5622,0.081,0.834,0.084,0.2827
5623,0.206,0.794,0.0,-0.5994
5624,0.342,0.658,0.0,-0.3818
5625,0.0,1.0,0.0,0.0
5626,0.697,0.303,0.0,-0.3182
5627,0.0,0.0,1.0,0.4588
5628,0.0,1.0,0.0,0.0
5629,0.0,0.423,0.577,0.6249
5630,0.0,0.372,0.628,0.7745
5631,0.0,0.465,0.535,0.3182
5632,0.0,0.549,0.451,0.9698
5633,0.0,1.0,0.0,0.0
5634,0.0,1.0,0.0,0.0
5635,0.0,0.767,0.233,0.6988
5636,0.0,0.939,0.061,0.2263
5637,0.0,1.0,0.0,0.0
5638,0.0,1.0,0.0,0.0
5639,0.0,0.773,0.227,0.6115
5640,0.0,1.0,0.0,0.0
5641,0.0,1.0,0.0,0.0
5642,0.0,0.0,0.0,0.0
5643,0.344,0.457,0.199,-0.5413
5644,0.0,0.303,0.697,0.3182
5645,0.0,0.577,0.423,0.296
5646,0.0,1.0,0.0,0.0
5647,0.184,0.584,0.232,0.1477
5648,0.0,1.0,0.0,0.0
5649,0.041,0.893,0.066,0.1839
5650,0.0,1.0,0.0,0.0
5651,0.0,0.0,1.0,0.4019
5652,0.0,0.892,0.108,0.4767
5653,0.231,0.769,0.0,-0.34
5654,0.0,0.722,0.278,0.4019
5655,0.0,0.711,0.289,0.875
5656,0.0,0.815,0.185,0.3612
5657,0.185,0.655,0.161,-0.1027
5658,0.0,0.263,0.737,0.4215
5659,0.0,1.0,0.0,0.0
5660,0.0,0.625,0.375,0.4588
5661,0.293,0.4,0.307,0.0258
5662,0.0,1.0,0.0,0.0
5663,0.245,0.273,0.482,0.3818
5664,0.0,0.0,1.0,0.4019
5665,0.0,1.0,0.0,0.0
5666,0.0,0.706,0.294,0.3612
5667,0.0,0.0,0.0,0.0
5668,0.0,1.0,0.0,0.0
5669,0.0,1.0,0.0,0.0
5670,0.0,0.732,0.268,0.0258
5671,0.0,1.0,0.0,0.0
5672,0.151,0.692,0.157,0.0258
5673,0.0,0.0,1.0,0.4019
5674,0.0,1.0,0.0,0.0
5675,0.0,0.853,0.147,0.2263
5676,0.0,0.771,0.229,0.5936
5677,0.173,0.705,0.122,-0.2023
5678,0.0,1.0,0.0,0.0
5679,0.0,0.0,0.0,0.0
5680,0.0,0.0,0.0,0.0
5681,0.109,0.499,0.392,0.8038
5682,0.0,0.267,0.733,0.6705
5683,0.0,1.0,0.0,0.0
5684,0.0,1.0,0.0,0.0
5685,0.058,0.866,0.076,0.1779
5686,0.092,0.654,0.255,0.5423
5687,0.0,0.0,0.0,0.0
5688,0.066,0.867,0.066,0.0
5689,0.0,1.0,0.0,0.0
5690,0.0,0.819,0.181,0.4767
5691,0.0,1.0,0.0,0.0
5692,0.0,0.667,0.333,0.8885
5693,0.0,1.0,0.0,0.0
5694,0.068,0.831,0.102,0.0258
5695,0.0,1.0,0.0,0.0
5696,0.0,0.719,0.281,0.5994
5697,0.0,1.0,0.0,0.0
5698,0.0,0.698,0.302,0.0772
5699,0.0,0.92,0.08,0.5267
5700,0.0,0.838,0.162,0.5081
5701,0.095,0.905,0.0,-0.296
5702,0.0,1.0,0.0,0.0
5703,0.0,0.899,0.101,0.5411
5704,0.0,1.0,0.0,0.0
5705,0.0,0.61,0.39,0.4926
5706,0.0,0.0,0.0,0.0
5707,0.0,0.421,0.579,0.6705
5708,0.0,0.595,0.405,0.5267
5709,0.124,0.667,0.21,0.2263
5710,0.0,0.0,1.0,0.4215
5711,0.0,1.0,0.0,0.0
5712,0.0,1.0,0.0,0.0
5713,0.0,1.0,0.0,0.0
5714,0.0,0.755,0.245,0.7574
5715,0.164,0.571,0.264,0.34
5716,0.0,1.0,0.0,0.0
5717,0.049,0.792,0.159,0.718
5718,0.0,0.0,1.0,0.4019
5719,0.0,0.749,0.251,0.7469
5720,0.121,0.879,0.0,-0.3291
5721,0.157,0.747,0.096,-0.1779
5722,0.0,0.956,0.044,0.2732
5723,0.0,0.703,0.297,0.6705
5724,0.0,1.0,0.0,0.0
5725,0.0,1.0,0.0,0.0
5726,0.0,0.582,0.418,0.8947
5727,0.0,0.618,0.382,0.8718
5728,0.0,1.0,0.0,0.0
5729,0.0,0.0,1.0,0.2732
5730,0.0,1.0,0.0,0.0
5731,0.0,0.75,0.25,0.4588
5732,0.175,0.584,0.24,0.25
5733,0.0,1.0,0.0,0.0
5734,0.234,0.669,0.097,-0.5023
5735,0.0,1.0,0.0,0.0
5736,0.0,0.556,0.444,0.4926
5737,0.0,0.846,0.154,0.7178
5738,0.126,0.711,0.163,0.2263
5739,0.0,0.878,0.122,0.2023
5740,0.0,0.602,0.398,0.765
5741,0.0,0.646,0.354,0.5095
5742,0.0,0.208,0.792,0.5859
5743,0.0,1.0,0.0,0.0
5744,0.058,0.796,0.146,0.5093
5745,0.0,0.426,0.574,0.4019
5746,0.0,0.82,0.18,0.6705
5747,0.0,0.0,0.0,0.0
5748,0.0,0.488,0.512,0.6369
5749,0.0,0.838,0.162,0.4019
5750,0.0,1.0,0.0,0.0
5751,0.0,1.0,0.0,0.0
5752,0.0,0.0,0.0,0.0
5753,0.0,1.0,0.0,0.0
5754,0.256,0.588,0.155,-0.5267
5755,0.0,0.808,0.192,0.8074
5756,0.0,0.625,0.375,0.6597
5757,0.0,0.577,0.423,0.5659
5758,0.0,0.851,0.149,0.2732
5759,0.0,1.0,0.0,0.0
5760,0.0,0.465,0.535,0.3182
5761,0.0,1.0,0.0,0.0
5762,0.0,1.0,0.0,0.0
5763,0.0,1.0,0.0,0.0
5764,0.0,1.0,0.0,0.0
5765,0.0,0.777,0.223,0.6486
5766,0.0,0.796,0.204,0.6597
5767,0.0,0.649,0.351,0.4019
5768,0.184,0.662,0.154,-0.1027
5769,0.0,0.0,1.0,0.4019
5770,0.108,0.85,0.042,-0.2846
5771,0.075,0.61,0.315,0.7964
5772,0.0,0.701,0.299,0.7152
5773,0.0,1.0,0.0,0.0
5774,0.0,1.0,0.0,0.0
5775,0.07,0.93,0.0,-0.0516
5776,0.0,0.763,0.237,0.4215
5777,0.319,0.526,0.154,-0.5719
5778,0.0,1.0,0.0,0.0
5779,0.0,1.0,0.0,0.0
5780,0.141,0.796,0.063,-0.4137
5781,0.039,0.924,0.037,-0.0245
5782,0.129,0.785,0.086,-0.2263
5783,0.0,0.618,0.382,0.4754
5784,0.201,0.799,0.0,-0.5472
5785,0.12,0.506,0.373,0.6124
5786,0.0,0.849,0.151,0.4939
5787,0.12,0.738,0.142,-0.1027
5788,0.152,0.617,0.231,0.2732
5789,0.0,1.0,0.0,0.0
5790,0.309,0.294,0.397,0.1531
5791,0.0,0.0,1.0,0.7003
5792,0.0,0.594,0.406,0.6249
5793,0.0,1.0,0.0,0.0
5794,0.0,0.828,0.172,0.4404
5795,0.0,1.0,0.0,0.0
5796,0.0,1.0,0.0,0.0
5797,0.0,1.0,0.0,0.0
5798,0.147,0.853,0.0,-0.6082
5799,0.086,0.882,0.032,-0.4588
5800,0.0,1.0,0.0,0.0
5801,0.0,0.27,0.73,0.4019
5802,0.0,0.909,0.091,0.3182
5803,0.0,1.0,0.0,0.0
5804,0.0,0.0,0.0,0.0
5805,0.0,1.0,0.0,0.0
5806,0.0,0.596,0.404,0.5255
5807,0.194,0.806,0.0,-0.0516
5808,0.093,0.802,0.105,0.0772
5809,0.0,0.876,0.124,0.4019
5810,0.0,0.145,0.855,0.7096
5811,0.0,1.0,0.0,0.0
5812,0.0,0.927,0.073,0.4576
5813,0.205,0.795,0.0,-0.4767
5814,0.135,0.725,0.14,0.0258
5815,0.0,0.319,0.681,0.7506
5816,0.061,0.521,0.418,0.9125
5817,0.0,0.417,0.583,0.4215
5818,0.055,0.501,0.444,0.9538
5819,0.0,1.0,0.0,0.0
5820,0.0,1.0,0.0,0.0
5821,0.0,0.0,1.0,0.5707
5822,0.0,1.0,0.0,0.0
5823,0.306,0.694,0.0,-0.296
5824,0.0,0.0,1.0,0.4588
5825,0.0,1.0,0.0,0.0
5826,0.555,0.445,0.0,-0.3595
5827,0.0,1.0,0.0,0.0
5828,0.0,1.0,0.0,0.0
5829,0.0,0.0,1.0,0.4019
5830,0.0,1.0,0.0,0.0
5831,0.0,0.882,0.118,0.25
5832,0.0,0.796,0.204,0.3182
5833,0.0,0.813,0.187,0.3182
5834,0.0,1.0,0.0,0.0
5835,0.0,0.0,1.0,0.4019
5836,0.0,0.0,1.0,0.4588
5837,0.0,1.0,0.0,0.0
5838,0.0,0.95,0.05,0.144
5839,0.0,1.0,0.0,0.0
5840,0.0,0.881,0.119,0.3182
5841,0.0,0.541,0.459,0.6249
5842,0.0,0.704,0.296,0.6369
5843,0.0,1.0,0.0,0.0
5844,0.423,0.577,0.0,-0.296
5845,0.122,0.581,0.297,0.4588
5846,0.0,1.0,0.0,0.0
5847,0.0,1.0,0.0,0.0
5848,0.0,0.891,0.109,0.296
5849,0.0,1.0,0.0,0.0
5850,0.0,0.783,0.217,0.3612
5851,0.0,1.0,0.0,0.0
